id,star_rating,name,description,brand,address.addr1,address.city,address.region,address.country,address.postal_code,latitude,longitude,neighborhood[0],base_price,image[0].url,url
GR_327924,5,MITSIS SELECTION ALILA,MITSIS SELECTION ALILA,MITSIS SELECTION ALILA,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Kreeka,00000,39.0,22.0,Rhodos-Kallithea/Faliraki,1767 EUR,https://img.tezapi.eu/hotel/7023587/01__mitsis_rhodes_alila_pool_2485_middle.jpg,https://www.teztour.ee/tours/4f2a57541325ee79cd291e068872113c/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/327924/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_330123,5,OUT OF THE BLUE RESORT & SPA,OUT OF THE BLUE RESORT & SPA,OUT OF THE BLUE RESORT & SPA,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,938 EUR,https://img.tezapi.eu/hotel/50003847/Cladissos_private_beach_panoramic_i_5975_middle.jpg,https://www.teztour.ee/tours/33e6a723d38d7142216c7ffa0d82a5f1/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/330123/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_330291,4,ELOUNDA ORAMA,ELOUNDA ORAMA,ELOUNDA ORAMA,Kreeta-Lassithi,Kreeta-Lassithi,Kreeta-Lassithi,Kreeka,00000,39.0,22.0,Kreeta-Lassithi,724 EUR,https://img.tezapi.eu/hotel/50003881/LOW_TEZ_9511_1952_middle.jpg,https://www.teztour.ee/tours/5188d4af25d4c22972001cc081e474ab/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/330291/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_331100,4,BLUE BAY RESORT,BLUE BAY RESORT,BLUE BAY RESORT,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Kreeka,00000,39.0,22.0,Rhodos-Ialysos/Rhodos,909 EUR,https://img.tezapi.eu/hotel/50003906/blue_bay_pools_5_3612_middle.jpg,https://www.teztour.ee/tours/15c6ed504f5e5ec8dda432046890b672/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/331100/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_374041,4,ERI BEACH,ERI BEACH,ERI BEACH,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,679 EUR,https://img.tezapi.eu/hotel/7023600/low_DJI_0752_8317_middle.jpg,https://www.teztour.ee/tours/9ad8639060c7c77594c138fe5c4be19e/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/374041/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_379476,5,KYMA SUITES BEACH HOTEL,KYMA SUITES BEACH HOTEL,KYMA SUITES BEACH HOTEL,Kreeta-Rethymno,Kreeta-Rethymno,Kreeta-Rethymno,Kreeka,00000,39.0,22.0,Kreeta-Rethymno,940 EUR,https://img.tezapi.eu/hotel/50004696/Kriti_Beach_Hotel_09__486_middle.jpg,https://www.teztour.ee/tours/e617149a56881200d48a7c6fbb280458/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/379476/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_383155,3,SABINA HOTEL,SABINA HOTEL,SABINA HOTEL,Rhodos-Fanes,Rhodos-Fanes,Rhodos-Fanes,Kreeka,00000,39.0,22.0,Rhodos-Fanes,1015 EUR,https://img.tezapi.eu/hotel/7024120/DSC06401-HDR_2821_middle.jpg,https://www.teztour.ee/tours/2d5012390c0ea76b0d4c08057f3ab3f2/cityId/3746/countryId/7067498/adults/2/hotel/383155/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_383303,4,SOL BY MELIA MARINA BEACH CRETE,SOL BY MELIA MARINA BEACH CRETE,SOL BY MELIA MARINA BEACH CRETE,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,603 EUR,https://img.tezapi.eu/hotel/7024081/SOL_MARINA-_BUNGALOWS_POOL_1244_middle.jpg,https://www.teztour.ee/tours/2f4f5431373a006a61b0506af1a02c8a/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/383303/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/3/maxNights/6/currencyId/18864.et.html
GR_384459,5,ENORME AMMOS BEACH RESORT,ENORME AMMOS BEACH RESORT,ENORME AMMOS BEACH RESORT,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,934 EUR,https://img.tezapi.eu/hotel/50004695/04_EAB_Pool_1_9191_middle.jpg,https://www.teztour.ee/tours/8a6d14fd3db05a5e512a8747bc1d7360/cityId/3746/countryId/7067498/adults/2/hotel/384459/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/3/maxNights/6/currencyId/18864.et.html
GR_385431,5,AKTI IMPERIAL DELUXE RESORT & SPA DOLCE BY WYNDHAM,AKTI IMPERIAL DELUXE RESORT & SPA DOLCE BY WYNDHAM,AKTI IMPERIAL DELUXE RESORT & SPA DOLCE BY WYNDHAM,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Kreeka,00000,39.0,22.0,Rhodos-Ialysos/Rhodos,728 EUR,https://img.tezapi.eu/hotel/7024114/430210871_878676087601092_6964515563704579177_n_282_middle.jpg,https://www.teztour.ee/tours/49416118b60c7e4188a25268562fd825/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/385431/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/3/maxNights/6/currencyId/18864.et.html
GR_387681,5,AMADA COLOSSOS ELITE COLLECTION,AMADA COLOSSOS ELITE COLLECTION,AMADA COLOSSOS ELITE COLLECTION,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Kreeka,00000,39.0,22.0,Rhodos-Kallithea/Faliraki,3178 EUR,https://img.tezapi.eu/hotel/4708/1__Amada_Colossos_Resort_Pool1_2033_middle.jpg,https://www.teztour.ee/tours/e2ddd47a18b139faaa3d794cf0c226f8/cityId/3746/countryId/7067498/adults/2/hotel/387681/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_388121,5,MAYIA EXCLUSIVE RESORT & SPA,MAYIA EXCLUSIVE RESORT & SPA,MAYIA EXCLUSIVE RESORT & SPA,Rhodos-Lindos,Rhodos-Lindos,Rhodos-Lindos,Kreeka,00000,39.0,22.0,Rhodos-Lindos,2783 EUR,https://img.tezapi.eu/hotel/50004833/01_mayia_exclusive_resort_&_spa_rhodes_exterior_2__7766_middle.jpg,https://www.teztour.ee/tours/41786f0f924b203d99b252dac1132afe/cityId/3746/countryId/7067498/adults/2/hotel/388121/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_388132,5,GENNADI GRAND RESORT,GENNADI GRAND RESORT,GENNADI GRAND RESORT,Rhodos-Lindos,Rhodos-Lindos,Rhodos-Lindos,Kreeka,00000,39.0,22.0,Rhodos-Lindos,1162 EUR,https://img.tezapi.eu/hotel/50004821/Main_Pool_2_5168_middle.jpg,https://www.teztour.ee/tours/45fb2e5124589e339b313f7238de7c03/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/388132/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_388261,4,CASTELLO VILLAGE RESORT,CASTELLO VILLAGE RESORT,CASTELLO VILLAGE RESORT,Kreeta-Lassithi,Kreeta-Lassithi,Kreeta-Lassithi,Kreeka,00000,39.0,22.0,Kreeta-Lassithi,602 EUR,https://img.tezapi.eu/hotel/7024118/DJI_0916-Edit_2498_middle.jpg,https://www.teztour.ee/tours/133ba15f31a47c2812688af6fe52299a/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/388261/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_388278,5,CASTELLO BOUTIQUE RESORT & SPA,CASTELLO BOUTIQUE RESORT & SPA,CASTELLO BOUTIQUE RESORT & SPA,Kreeta-Lassithi,Kreeta-Lassithi,Kreeta-Lassithi,Kreeka,00000,39.0,22.0,Kreeta-Lassithi,1799 EUR,https://img.tezapi.eu/hotel/7024119/resort-05-lg_3464_middle.jpg,https://www.teztour.ee/tours/82c084a83c267fe3fa07b2ae69dc14ac/cityId/3746/countryId/7067498/adults/2/hotel/388278/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/14/maxNights/17/currencyId/18864.et.html
GR_388815,3,DIMITRA HOTEL & APARTMENTS,DIMITRA HOTEL & APARTMENTS,DIMITRA HOTEL & APARTMENTS,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,574 EUR,https://img.tezapi.eu/hotel/7024131/20_5035_middle.jpg,https://www.teztour.ee/tours/2fa7a1fe442c9ecb68471228a3f08c4d/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/388815/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_388850,4,FAEDRA BEACH RESORT,FAEDRA BEACH RESORT,FAEDRA BEACH RESORT,Kreeta-Lassithi,Kreeta-Lassithi,Kreeta-Lassithi,Kreeka,00000,39.0,22.0,Kreeta-Lassithi,924 EUR,https://img.tezapi.eu/hotel/50004818/IMG_20230511_130558_246_715_middle.jpg,https://www.teztour.ee/tours/3940f139ab3e1bd39823c15ff010b3e3/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/388850/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_388935,2,ELPIS STUDIOS & APARTMENTS,ELPIS STUDIOS & APARTMENTS,ELPIS STUDIOS & APARTMENTS,Kreeta-Rethymno,Kreeta-Rethymno,Kreeta-Rethymno,Kreeka,00000,39.0,22.0,Kreeta-Rethymno,537 EUR,https://img.tezapi.eu/hotel/50004879/DSC_0605_8881_middle.jpg,https://www.teztour.ee/tours/cc58dd02f1fcb2ad724bc821f3867f9c/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/388935/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_389320,3,KONI VILLAGE HOTEL,KONI VILLAGE HOTEL,KONI VILLAGE HOTEL,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,663 EUR,https://img.tezapi.eu/hotel/7024340/Birds_eye_4__9012_middle.jpg,https://www.teztour.ee/tours/b115d6486b8af05ec9852d00e97a7833/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/389320/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_389323,3,THALASSI HOTEL,THALASSI HOTEL,THALASSI HOTEL,Kreeta-Rethymno,Kreeta-Rethymno,Kreeta-Rethymno,Kreeka,00000,39.0,22.0,Kreeta-Rethymno,651 EUR,https://img.tezapi.eu/hotel/50005085/DSC08714-Edit_3879_middle.jpg,https://www.teztour.ee/tours/1bd965116ec77818529a5053c0b7470a/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/389323/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_389582,3,LINO MARE BOUTIQUE,LINO MARE BOUTIQUE,LINO MARE BOUTIQUE,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,654 EUR,https://img.tezapi.eu/hotel/7024320/zVST_8812_4316_middle.jpg,https://www.teztour.ee/tours/468f9817b0ecaceead18b958316c7a02/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/389582/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_390406,5,RODOSTAMO HOTEL & SPA,RODOSTAMO HOTEL & SPA,RODOSTAMO HOTEL & SPA,Korfu,Korfu,Korfu,Kreeka,00000,39.0,22.0,Korfu,2181 EUR,https://img.tezapi.eu/hotel/7024378/014_DJI_0156_6266_middle.jpg,https://www.teztour.ee/tours/9c0a1c51807fa4cbe8b8053bbabec81b/cityId/3746/countryId/7067498/adults/2/hotel/390406/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_392621,4,KAHLUA BOUTIQUE HOTEL,KAHLUA BOUTIQUE HOTEL,KAHLUA BOUTIQUE HOTEL,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,637 EUR,https://img.tezapi.eu/hotel/7024366/Pool_8232_middle.JPG,https://www.teztour.ee/tours/b4e9d81347d5d00303fe91ae7c4c0313/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/392621/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_396117,4,CIVITEL CRETA BEACH,CIVITEL CRETA BEACH,CIVITEL CRETA BEACH,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,920 EUR,https://img.tezapi.eu/hotel/50005198/civitel-creta-beach_1-1200x675_2838_middle.jpg,https://www.teztour.ee/tours/9eb7a5a9b7748d980a3269256ab1d780/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/396117/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_396175,4,ALL SENSES OCEAN BLUE SEASIDE RESORT,ALL SENSES OCEAN BLUE SEASIDE RESORT,ALL SENSES OCEAN BLUE SEASIDE RESORT,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Kreeka,00000,39.0,22.0,Rhodos-Ialysos/Rhodos,821 EUR,https://img.tezapi.eu/hotel/7024457/all-senses-ocean-blue-seaside-resort-rhodes__4__8904_middle.jpg,https://www.teztour.ee/tours/a80ca7d74c63ce1856c350854d9ac5fd/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/396175/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_397228,4,GLAROS BEACH HOTEL,GLAROS BEACH HOTEL,GLAROS BEACH HOTEL,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,651 EUR,https://img.tezapi.eu/hotel/7024462/beach-2_1249_middle.jpg,https://www.teztour.ee/tours/12d3f807d226cf3737fc5878a0c73a66/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/397228/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_400241,3,GRECOTEL VILLA OLIVA,GRECOTEL VILLA OLIVA,GRECOTEL VILLA OLIVA,Kreeta-Rethymno,Kreeta-Rethymno,Kreeta-Rethymno,Kreeka,00000,39.0,22.0,Kreeta-Rethymno,812 EUR,"https://img.tezapi.eu/hotel/7024529/01-Villa-Oliva,-Amazing-Pool-Landscape_72dpi_1845_middle.jpg",https://www.teztour.ee/tours/5e7ab9b069f7884c3f43afc036d2f1f1/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/400241/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_426591,4,VANTARIS BLUE,VANTARIS BLUE,VANTARIS BLUE,Kreeta-Hania,Kreeta-Hania,Kreeta-Hania,Kreeka,00000,39.0,22.0,Kreeta-Hania,1603 EUR,https://img.tezapi.eu/hotel/4870/Blue2019-379_3720_middle.jpg,https://www.teztour.ee/tours/61e0264ecddf1c763454d6333c3cf320/cityId/3746/countryId/7067498/adults/2/hotel/426591/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/14/maxNights/17/currencyId/18864.et.html
GR_430076,2,TROULIS APART HOTEL,TROULIS APART HOTEL,TROULIS APART HOTEL,Kreeta-Rethymno,Kreeta-Rethymno,Kreeta-Rethymno,Kreeka,00000,39.0,22.0,Kreeta-Rethymno,600 EUR,https://img.tezapi.eu/hotel/4744/troulis-apartments-pool1_1270_C14D9347EC66C6824590890E5D6C7E08_5597_middle.jpg,https://www.teztour.ee/tours/2d9c9dd4cef2887a8130e4fb13b63777/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/430076/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_430596,5,LINDOS GRAND RESORT & SPA,LINDOS GRAND RESORT & SPA,LINDOS GRAND RESORT & SPA,Rhodos-Lindos,Rhodos-Lindos,Rhodos-Lindos,Kreeka,00000,39.0,22.0,Rhodos-Lindos,1967 EUR,https://img.tezapi.eu/hotel/4784/Beach_2_2175_middle.jpg,https://www.teztour.ee/tours/3a90f68c3363d6faef79534ec87262ce/cityId/3746/countryId/7067498/adults/2/hotel/430596/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_435888,2,MON REPOS HOTEL,MON REPOS HOTEL,MON REPOS HOTEL,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Kreeka,00000,39.0,22.0,Rhodos-Kallithea/Faliraki,572 EUR,https://img.tezapi.eu/hotel/5350/Mon-Repos_2863_middle.jpg,https://www.teztour.ee/tours/3c95a8934c6b44ac996f403f164baa51/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/435888/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_443868,5,"I-RESORT, BEACH HOTEL & SPA","I-RESORT, BEACH HOTEL & SPA","I-RESORT, BEACH HOTEL & SPA",Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,1116 EUR,https://img.tezapi.eu/hotel/5359/low_East_Swimming_Pool_9041_19A3B5A8BB69273CA76120E53C80F316_8663_middle.jpg,https://www.teztour.ee/tours/1d78e23d86b0b132c9603d065ae1f5c7/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/443868/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_444549,2,ACHARAVI GARDEN,ACHARAVI GARDEN,ACHARAVI GARDEN,Korfu,Korfu,Korfu,Kreeka,00000,39.0,22.0,Korfu,880 EUR,https://img.tezapi.eu/hotel/5412/web_Achaeavi_Garden_12_125_middle.jpg,https://www.teztour.ee/tours/2383eb1ddf6eae8955e91ef8bd628850/cityId/3746/countryId/7067498/adults/2/hotel/444549/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_476088,4,VIRGINIA FAMILY RESORT,VIRGINIA FAMILY RESORT,VIRGINIA FAMILY RESORT,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Kreeka,00000,39.0,22.0,Rhodos-Kallithea/Faliraki,838 EUR,https://img.tezapi.eu/hotel/6796/Panorama_1_3863_middle.jpg,https://www.teztour.ee/tours/6082095aa22caec89f8290221b0705c2/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/476088/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
